zip5,mean_age,median_home_value,standardized_income,household_count,homebuyers
40481,-2.5396433832807435,,-0.5575090444025994,12,0
40484,0.11289298776895172,-0.5138249075384953,-0.3918336260884568,1518,3
40486,-0.37321443068113813,,-0.6038181462247815,61,0
40489,-0.02940396912793995,-0.5735128908801401,-0.5536554122753952,167,0
40502,0.10250118263950118,0.6550827118817145,1.061375967312248,5640,40
40503,-0.04787351224267578,-0.05512044171504452,-0.052856479651339654,6910,69
40504,-0.5662999362342958,-0.2783856641201778,-0.4976176766828267,5354,35
40505,-0.046618578215769715,-0.44249898164002394,-0.5570032558899861,6298,38
40506,-1.875132689902424,,,34,0
40507,-0.13397641760325782,0.13706597582278413,1.0500750732594475,485,5
40508,-1.0168839255564772,-0.5412382186871144,-0.6343769637086148,3201,6
40509,-0.7637145606043397,0.03944013249274444,0.27282204394237375,10820,100
40510,1.218885054310237,1.1655485308801528,1.2557716275027444,59,1
40511,-0.7675845089175573,-0.20270696443076747,-0.22969821809166205,7628,79
40513,0.1567094377100472,0.6987753970084455,1.3751386967339754,2519,28
40514,-0.4169628887911285,0.019087478619743248,0.14841914310306314,4125,42
40515,-0.6740940120168122,0.030106869111541507,0.3533627168167086,8044,75
40516,-0.03155980547638585,-0.10245571122471929,0.21624363097332533,556,3
40517,-0.9280874459947193,-0.32585838964430325,-0.5194255872249276,8775,58
40526,-4.235999902886238,,,39,0
40601,0.1777210842822144,-0.32754909862204695,-0.20402594858096657,10523,35
40701,-0.006878941485808557,-0.5396895475909698,-0.4255155789298049,4205,4
40729,-0.17527755810932358,-0.5761795375604838,-0.5398078559758539,305,0
40734,-0.32536012648390594,-0.6997112577473332,-0.6086707426380219,236,0
40737,-0.2996831901074112,-0.6075928187296185,-0.650538845241793,129,0
40740,-0.675368804031633,-0.5545439608859427,-0.62897771169159,306,0
40741,-0.04157228948401555,-0.4732204008697567,-0.35866701200115725,3464,4
40744,-0.20555053914832336,-0.43384383459677783,-0.3643336339636072,3455,1
40759,-0.17805621962589835,-0.6693976246938043,-0.6757545699177084,193,0
40763,-0.4255343045821726,-0.8050208922851674,-0.8098655071561063,20,0
40769,-0.30620703291940804,-0.7018372441041708,-0.5505689633241058,1290,0
40771,-0.4096067106525627,-0.7439216938618286,-0.7767929003127555,70,0
40806,0.17553150745917728,-0.7151063313658123,-0.39887515712963695,134,0
40808,0.6214272623694382,-0.8693686345166912,,8,0
40810,0.16892452885097958,-0.8248237221003657,-0.5997168518332474,51,0
40813,1.5831871915571205,-0.7763750588736402,-0.5410405719437755,7,0
40815,-0.0011643380410806797,-0.8794441603759279,-0.586033354161823,82,0
40818,0.14255954334872764,-0.8591693982444488,,18,0
40819,-0.12485602334794757,-0.7913715100502123,-0.5124109547705741,29,0
40820,-0.07064844529637603,-0.8598841695195925,-0.7837153353371082,25,0
40823,0.18223369100482867,-0.8877877404530857,-0.5434820845891729,205,0
40824,0.280611233236028,-0.8008193201101241,,6,0
40826,-0.18992154790113427,-0.8156828971393938,-0.5875744374906163,39,0
40827,0.20112094623966348,-0.8402371231874383,-0.4487117196059444,27,0
40828,-0.06364650943447105,-0.8882596727693666,-0.575738661932828,277,0
40830,0.5616497895788483,-0.8497215881845369,,16,0
40831,0.05800952868796254,-0.7169070051551165,-0.28477297853273204,504,0
40840,0.004475573953959333,-0.8867155835403703,-0.6050000938926504,31,0
40843,-0.5965380560425099,-0.9097898664994954,,26,0
40845,0.48025735807775677,-0.8859779029294849,-0.7140833641390234,23,0
40862,0.36007096176913406,-0.7593259312146043,-0.48719283934368646,37,0
40863,0.6846640490866283,-0.7946063082569522,-0.6378061419426102,57,0
40865,0.3652347079652373,-0.7515734119995846,-0.4764289026578713,11,0
40868,0.2928522198503927,-0.8536528301978271,-0.560069151647697,15,0
40870,1.1127633002896251,-0.8483424461728816,-0.5121918192875016,37,0
40873,-0.3388678864610816,-0.7796740032204572,-0.5645416088391176,71,0
40903,-0.06783109779917462,-0.7497864838117254,-0.7278664099222689,22,0
40906,-0.34607252083981016,-0.6618421257661637,-0.5066014286814478,906,3
40913,1.8079544883173815,-0.8979869767253281,,5,0
40915,0.03771811060969516,-0.6239088476449173,-0.6902289474488686,28,0
40921,0.6301768483419841,-0.7562240071551668,,15,0
40923,-0.12393447994390566,-0.6907674530737407,-0.7272166572631202,47,0
40927,-0.1184109942013654,,-0.5069325667120332,41,0
40935,-0.46759063855035005,-0.8330939923031498,-0.7476337169506327,122,0
40939,0.8859826443643313,-0.8505509061383896,-0.7355028651446036,10,0
40940,-0.9441760992691709,-0.8434490120584364,-0.7472414457904805,22,0
40943,-0.6489142514249324,-0.6807102546830973,-0.6852699212621192,45,0
40946,0.27825299615863114,-0.7504050358767536,,5,0
40949,0.39750283780341966,-0.656261411579465,-0.5170325934973161,6,0
40953,-0.1452182053864977,-0.7475184595732888,-0.7006174279966643,29,0
40958,-0.11956194225561269,-0.8599208244567793,-0.79864576855751,10,0
40962,-0.13750368762354903,-0.690080173001487,-0.5420396236035253,1720,2
40965,-0.16462885082795678,-0.6966734798279726,-0.617620454475873,1410,1
40972,-0.18467371067593513,-0.6759084579116194,-0.7356516115293785,37,0
40977,0.18852342877335543,-0.8060747217292895,-0.5082870548849145,459,0
40982,-1.2905269662715118,-0.9076547164083612,-0.9744641710905797,8,0
40983,0.41827332094204234,,,12,0
40988,-0.19052908082288525,-0.8821337163920134,-0.7436401754553355,17,0
40997,0.10737270479485952,-0.8863352885670567,,11,0
41001,-0.20998161000255472,-0.09066656705199708,0.10416371231889734,3473,22
41002,0.114192759634535,-0.6055997065200832,-0.4587935505698987,144,0
41003,-0.5403638067807195,-0.5059807509805083,-0.40502486271070354,28,0
41004,-0.0023108276624595157,-0.5909789684496765,-0.4011941350135334,114,1
41005,-0.4759371535414413,-0.06289128839865776,-0.037543870861636894,4428,41
41006,0.7160552259043633,-0.3334780347120207,-0.1846635578489401,133,3
41007,-0.06531265525722513,-0.18701865131479356,0.010601118108303258,223,2
41008,-0.03482271165620849,-0.5546630894318,-0.3326793741880566,887,0
41010,-0.21928123713780703,-0.4339400538068933,-0.3938060469356014,17,0
41011,-0.3152628823716856,-0.24655543304054264,0.18208435234292666,5361,31
41014,-0.8312132551672992,-0.611977665590596,-0.6319274664311085,1709,5
41015,-0.1589702552792884,-0.4257293478770378,-0.20315657031148002,4651,20
41016,-0.3938594628694494,-0.4877861565343832,-0.3705646871719623,1455,12
41017,0.0776301995918465,0.05038163124302063,0.7571535670726456,8939,62
41018,-0.5230841063972941,-0.3598879169551497,-0.2538075151948056,6662,53
41030,-0.20217080963001918,-0.2765895721980219,-0.2913174486154071,841,1
41031,0.15563381896919773,-0.4906452416349579,-0.31280024844058346,1269,0
41033,-0.124579514447043,-0.39462763367399145,-0.36874969338623037,52,0
41034,0.37253010539827786,-0.5869698346948642,-0.35840251262583456,131,0
41035,-0.8169307945376788,-0.3105182984316045,-0.332282042715458,1471,8
41039,-0.49266381348455696,-0.5527845239009737,-0.5181017659984278,62,0
41040,-0.6266723046241766,-0.5595336142105033,-0.40396968693859114,241,0
41041,0.33780030078021195,-0.578814111170789,-0.3982557587367818,486,0
41042,-0.15753076613643635,-0.20824644181313093,-0.18071676619915647,11231,76
41043,0.9317659926669526,-0.4438964511202728,-0.20294344741616158,8,0
41044,-0.009521721355068699,-0.6078723126256682,-0.3283745329129765,96,0
41045,-1.0730774295181753,-0.6440690630976874,-0.319062630033968,44,0
41046,-1.1657857051287968,-0.5857693855019948,-0.42710536475935584,118,0
41048,-0.764146675820701,0.0581387323251888,0.44474823983532774,2860,36
41049,-0.8643787327658696,-0.4446295498640099,-0.513174361733117,11,0
41051,-0.7346755221355591,-0.10562636329138224,-0.0368098239212454,6245,35
41052,-0.9638997575137223,-0.4413535148529347,-0.3985919666516531,11,0
41055,0.05140377839291026,-0.3226465007733051,-0.20606437020617696,207,1
41056,0.2521804098529743,-0.6188779575160214,-0.2042041028470901,2655,0
41059,-0.0865770469818818,-0.32244948048592575,-0.021495476001947338,214,3
41063,0.04748329025731989,-0.21141251201264552,-0.1799086933523465,613,3
41071,-0.5649843228905616,-0.44391477858886624,-0.3170467287380555,4228,35
41073,-0.3404172246760842,-0.39633208825318017,-0.11504363587867791,1407,12
41074,-0.20186792180722002,-0.5153644149003431,-0.4093296070402305,1095,7
41075,0.010234588156984713,0.014862997108958219,0.4988362842633578,3640,34
41076,0.3376488965812093,-0.2519482906741587,0.15380351606383838,3774,31
41080,0.011978549509195736,-0.07800686812108706,-0.05732491986081212,186,0
41083,-1.6250863332182004,-0.46304407393325614,-0.2695148855409354,17,0
41085,-0.25204701735508245,-0.5209359653527451,,111,0
41086,-0.589693492086647,-0.39413737388911724,-0.32969148401308174,47,0
41091,-0.2530321317527805,0.3401251641036636,0.8912020136982998,4157,23
41092,0.11975620244110913,0.019032496213962965,0.10183874369067561,372,0
41093,0.6912791142843967,-0.5856869118933243,-0.6103280087084102,35,0
41094,-0.595350159862876,0.018244415064445584,0.05571057834927849,2799,22
41095,-0.7338466374087292,-0.49078727951655693,-0.46708561347193306,230,0
41097,-0.41848647297780023,-0.3891981211031885,-0.39838963931862337,737,2
41098,-0.6102744577718633,-0.7080823290273812,-0.4999882602800098,40,0
41101,0.19666602577227593,-0.6874868361955171,-0.16313558802262002,3068,8
41102,0.4149986101671857,-0.5578520689670563,-0.14228798896090575,2562,15
41121,0.7920622244098834,-0.5983695201599761,-0.362812614928286,26,0
41124,-0.011300323680565848,,-0.5707214551608288,6,0
41129,0.45855249964646194,-0.5857098212290661,-0.038170616009404,1108,3
41132,-0.9579265912772796,-0.6664239929145206,-0.5262164924130308,5,0
41135,1.144222464547423,-0.6692739142807985,,5,0
41139,0.37033733278655856,-0.6138287399185322,-0.28542142034074214,1073,2
41141,-1.1157456675130424,-0.7700795734117979,-0.5800751329831639,23,0
41143,0.4249908239018594,-0.6211001630829746,-0.3396564057573713,758,3
41144,0.510077503563243,-0.615482793959089,-0.353401451828935,530,1
41146,-0.5371113786941808,-0.8120952951622303,-0.6709145332303937,25,0
41164,-0.11068281016399308,-0.7222723715858425,-0.5422801371763901,234,1
41166,1.0267509198149603,-0.7671609240382946,-0.5083204250169244,11,0
41168,-0.3627646536571896,-0.6342501217987587,-0.37210226082629705,146,0
41169,0.5703059487155377,-0.4990346403835993,-0.02877455530922255,1072,6
41171,-2.0420824169516614,,-0.4505842349925959,40,0
41174,-0.23693351666890577,-0.6747446636559367,-0.36416858624541587,28,0
41175,0.2079525508620835,-0.6514046324022068,-0.3446891559694494,272,0
41179,0.15791604261695,-0.7133606399822883,-0.5445192343787486,298,0
41183,-0.11364529925797655,-0.6386670417297747,-0.30646612443806465,182,0
41189,-0.13542228612353116,-0.6528845754911261,-0.4847743135934011,154,0
41204,-1.0848112535741916,-0.7019563726500281,-0.6467848544904862,21,0
41214,0.21081569091712837,,-0.4533421330096961,5,0
41216,0.1328911365882191,-0.5523171734518413,-0.17443094071668488,101,0
41219,-0.3434212645759519,-0.6470106218069326,-0.5207031698403124,110,0
41222,-0.20876352889972202,-0.5723399328901607,-0.3652355564871628,224,0
41224,0.15500492014216088,,-0.3589430469155862,51,0
41226,-1.4225448000764855,-0.7064786755254563,,5,0
41230,-0.034841673291338505,,-0.3435288921993707,679,0
41231,-0.2779763657504514,,-0.3885515756166452,12,0
41232,-0.9273019870159853,-0.6049857363222034,-0.5163992212006171,18,0
41234,-0.5278181210568245,-0.6598031948851449,-0.4972321679045173,47,0
41238,-0.33787148805433886,-0.5886467980711628,-0.2777010819353965,50,0
41240,0.44236971687066945,-0.5752265091936256,-0.260164335010345,782,5
41250,-0.21986703526199036,,-0.43265789775872865,11,0
41254,-0.2646871283493153,-0.5739894050635692,-0.45403067468913216,42,0
41255,-0.3678237547398924,-0.6421355151610809,-0.550759670444065,122,0
41256,0.3728095946722036,-0.47780684988526195,0.0753640712981589,260,0
41257,-0.7168608862662453,-0.5805781300229064,-0.44737153298833343,53,0
41260,-0.760709347391696,-0.5589929538869972,-0.5307160749702431,54,0
41262,0.12124860658786135,,-0.5787863962296593,26,0
41263,0.8727932941334984,-0.5477490519049295,-0.41904461492903766,36,0
41264,-1.5238248754525847,,-0.38579445242767557,5,0
41265,0.30366824044021085,-0.6511297203733054,-0.30843961438604434,202,2
41267,0.23078080045500607,,-0.6803476504479254,31,0
41268,-0.5873518982681695,-0.661562631870114,,105,0
41271,-0.6524093963049472,-0.6297736375948141,,16,0
41274,-0.2654544514186383,-0.6059891652276935,-0.45741642229701085,90,0
41301,0.002872408856297155,-0.6172972133498383,-0.6115962320282845,101,0
41311,-0.1540740486649343,-0.7003298098123614,-0.5837141286372604,205,0
41314,0.34975242896208125,,-0.6350245816021384,114,0
41317,-0.7252176606472657,,-0.6728062011314535,29,0
41332,3.181673079943721,-0.5762436837005608,-0.5902175490275196,5,0
41339,-0.22675420154099873,-0.7247511617131035,-0.48327319220337317,656,1
41348,0.88380996118965,,-0.5996859622802412,24,0
41352,3.6150320480542577,-0.6290084657810384,-0.4561150401618894,6,0
41360,0.27824368729807736,-0.6341951393929784,-0.6075865673830434,10,0
41365,-0.5957543370778234,,-0.509199889059991,5,0
41366,0.7010710273636763,,,9,0
41367,0.22412429524521937,-0.6882749173450345,,6,0
41390,1.2872092034539975,,,6,0
41397,-0.2859423290561056,-0.613017749433273,,6,0
41408,-1.1310108475541556,,-0.7094137854680651,5,0
41425,-0.8296048803297595,-0.6786621600677818,-0.6349361378057857,7,0
41464,0.16796197275013736,,-0.694431658669799,5,0
41465,-0.02184154528380126,,-0.44110183580987333,735,1
41472,-0.15940520630687585,-0.6470106218069326,-0.41486464615316615,618,0
41501,-0.008147013822214727,-0.7602010678399406,-0.09405939782734322,2261,12
41503,0.3770961325700454,-0.6800092290093988,0.181036087929748,40,0
41512,0.9014310092496648,-0.8032889465030885,-0.540647881095279,28,0
41513,-0.005879589811392045,-0.8399530474242402,-0.4287656383507801,18,0
41514,-0.2817892277866869,-0.7995776341129194,-0.33878714455884407,151,0
41519,0.5588944500070507,-0.8006222998227448,-0.32334959503989746,16,0
41522,0.491648974944361,-0.8344135700418767,-0.43467566040926303,184,0
41524,2.140720353698818,-0.867054791606771,-0.5049457380376573,7,0
41527,1.9620229666435975,-0.5393092526176562,0.3412247867581351,18,0
41528,-1.8216905251155118,-0.8770936625288208,-0.4416147141103242,5,0
41531,-0.5121708679649762,-0.7966085842007842,-0.3324020833992078,45,0
41534,-0.5072398667164641,-0.8699047129730489,,12,0
41535,-0.5340235896249961,-0.7923520296199607,-0.4874733327718366,33,0
41537,-0.09085997742266547,-0.8466975558666214,-0.4520259714636279,220,0
41539,0.06448357987742238,-0.8152201285574098,-0.372093654024625,96,0
41540,-0.03999109388501799,-0.8463539158304947,-0.1918156917401902,12,0
41543,0.9103022743719164,-0.8595496932177624,-0.6180079782490986,10,0
41544,0.6684392069917748,-0.8389771097216401,-0.5345950255944725,18,0
41547,1.2510453624338809,-0.8703583178207362,,17,0
41548,0.5591436454499094,-0.8596230030921361,-0.46927631938103154,22,0
41553,0.3452418520293281,-0.8544958937531248,-0.41829468462555147,75,0
41554,-0.19227156941045723,-0.8391787118761678,-0.47742465448733473,37,0
41555,0.6377207869349364,-0.8492313283996628,-0.5381679529767637,55,0
41557,-0.2525106464319744,-0.8065099991083834,-0.3726632867062503,52,0
41558,3.3055094858701013,-0.8216759793694446,-0.3486013881248157,6,0
41559,1.6365624832320642,-0.8656206671893353,-0.5793578082916919,17,0
41560,1.6967946408738581,-0.7687599956730712,-0.47584962278925735,5,0
41562,0.1312445478596875,-0.8451992853091087,-0.49847072907571877,196,0
41563,-0.11991801541438218,-0.8063450518910426,-0.5605769416564786,29,0
41564,0.09427504800386831,-0.8260608262304221,-0.37099747470127165,22,0
41566,0.855740029282686,-0.8624820881927108,-0.37588952697294653,12,0
41567,-0.05369337405106739,-0.8196233028869807,,22,0
41571,0.22426393078636148,-0.8466105003908027,-0.562914387300116,36,0
41572,0.20321402108037778,-0.7958205030512668,-0.4056561336204996,207,0
41601,0.4404534901268735,-0.6233773510557079,-0.16077358030270444,27,0
41602,-0.6588277424886835,-0.7232391455541457,-0.44873017313064245,48,0
41603,-0.2463507159002579,-0.6810034941805921,-0.25728592458961336,108,0
41604,-0.03367936385151166,-0.7762650940620797,-0.6804609265409464,40,0
41605,0.4966230728702501,-0.7013744755221868,-0.4300575794616083,78,0
41606,0.2669249486628003,-0.8514443702323191,-0.5793933782287488,34,0
41607,-1.2511438060907774,-0.6276339056365314,-0.6974928134218096,34,0
41612,2.999708199460954,,,5,0
41615,-0.1733818032543306,-0.6444631036724462,-0.27918940553067173,25,0
41616,-0.021339799565137225,-0.7017181155583135,-0.45074621996760067,20,0
41619,1.0184695215139474,-0.7411954829085563,,17,0
41621,-2.0470432062679027,-0.7292780464556801,-0.6909012170012702,11,0
41630,-0.5949123660782765,-0.7614610813057386,-0.5074861724529725,47,0
41631,-0.10162581075922719,-0.7400912529258022,-0.6195714694994343,44,0
41632,0.04265811823342906,,-0.5200806979052723,92,0
41635,-0.1996484043016305,-0.6836059947208588,-0.3647960105029191,248,0
41636,-0.011032563439427547,-0.7840771775500281,-0.6038342929361763,48,0
41640,0.7521238102977807,-0.765882583103903,-0.4767426125777368,70,0
41642,0.10898748822907575,-0.5863696100984295,-0.3540460985253261,70,0
41645,0.06927395151447104,-0.7175988670945184,-0.45656693308270524,61,0
41647,-0.3420095833531478,-0.762093378972212,-0.5568954649518236,46,0
41649,0.2147213604824983,-0.7414841405389028,-0.5004082021553694,248,1
41650,-1.2025194289141081,,-0.6512799908055664,43,0
41651,-0.01848148964479275,-0.6530541045756153,,16,0
41653,0.14609425643278512,-0.6005138339854071,-0.22626549729534978,1179,1
41655,-0.13388977247086353,-0.7392756805733948,-0.6504263152613842,70,0
41659,0.23764200276150838,-0.7167054030005888,-0.10501779870281071,35,0
41660,-0.640570641820818,-0.7337132938552895,-0.7757388024770222,69,0
41663,-1.6649577616404392,-0.8000037477577167,,21,0
41666,-0.8649961918644183,-0.7702674299648806,-0.5286708102161342,26,0
41667,-0.4286409715111034,-0.8876044657671515,-0.7679667960187174,15,0
41669,-0.7038425809044822,,-0.6988368444828272,12,0
41701,-0.24216441822188167,-0.5962068788659517,-0.25498838836234033,795,2
41712,-1.4664452444060356,-0.6996287841386628,-0.6513867003713051,5,0
41722,-0.8129099067725096,-0.681438771559686,-0.6378015327337758,35,0
41723,-0.2833446575912081,-0.7185885503985635,-0.6718152867623798,45,0
41725,0.6782720586732585,-0.7019930275872149,,5,0
41727,-1.1447599945182565,-0.5723857515616443,-0.2942834600197578,48,2
41731,-0.5354571870717968,-0.7897724384154358,-0.3647925042645055,20,0
41740,-0.7725086516459725,-0.5786537458205965,-0.5257702527678426,14,0
41745,-0.2914986268415313,,,7,0
41746,-1.1959663150376092,-0.16463164842792194,-0.5226465754969568,12,0
41749,3.16138396674681,-0.8549907354051474,-0.3934469893219832,7,0
41759,0.48517105867063176,-0.6656313298978549,-0.4779963662215711,19,0
41763,-0.9968196167760867,-0.7003389735466581,-0.45350732749609196,14,0
41764,0.15079987439235618,-0.8725301228490574,-0.5139449033975138,10,0
41772,-0.2529554141160501,-0.8080220152673411,,5,0
41773,0.41135505463116273,-0.6949644433816355,-0.6010982295119798,33,0
41774,0.37414739585206613,-0.6698099927371564,-0.4858790575041603,11,0
41777,0.866148046690854,-0.885171494311374,-0.5590151031437516,15,0
41804,-0.4415870160255861,-0.8171399308925713,-0.42951637097075607,5,0
41815,-0.4346482701256145,-0.7860336348223765,-0.5623300257664909,15,0
41819,1.170778483929295,-0.8155591867263882,-0.5811932112025473,15,0
41822,-0.8687732243205832,-0.6362844708126292,-0.2914721506477629,58,0
41824,-0.09009246057178971,-0.7833074238691042,-0.5249594028604384,24,0
41825,-0.12071603041076645,-0.8625737255356779,-0.6803783294204642,16,0
41826,1.8820269679166626,-0.8108352816964323,-0.5578251308383938,10,0
41828,0.3096796078347442,-0.7748447152460891,-0.6385815640179581,5,0
41832,0.9574382990435907,-0.7857724683949202,-0.4597453853274572,12,0
41834,0.33424664562716344,-0.746198881834562,-0.5625710748715002,5,0
41835,-0.43579166681029613,-0.8615061504901108,-0.5571876455959203,37,0
41836,-0.6045376923250995,-0.7226022660205241,-0.5685062760217569,14,0
41837,-0.41615679548260803,-0.8109910651794764,-0.5045797432947685,19,0
41838,1.4091871053104033,-0.7989132633764077,-0.4954653339698768,6,1
41840,-0.7398320286099318,-0.8694373625239166,-0.5027641221854063,51,0
41843,-0.6842511128715462,-0.7299561627936368,-0.5921054856292233,16,0
41845,-1.562707860205474,-0.8221937303572089,-0.6850777901469706,5,0
41855,-0.8364475948535669,-0.8009521942574265,-0.6342064757495812,11,0
41858,-0.046283282088563873,-0.7395414288679995,-0.3013036038901701,127,0
41859,2.222780797303444,,,5,0
41862,-0.2358133126673412,-0.7901985520602329,-0.5531195915029844,31,0
42001,0.10065387977601765,-0.3912737069213942,0.2646476506076592,5178,34
42003,0.360259729259901,-0.5769538731085562,-0.33731715177237664,4798,21
42020,-0.571926541512414,-0.3531296629113233,-0.2819739176791653,155,2
42021,0.46445674201070547,-0.7527692793253057,-0.43433296965934653,37,0
42023,0.8354123410125638,-0.6877754938258636,-0.28035896306597535,77,0
42024,0.028425747679578076,-0.6658191864509375,-0.30391353746814753,57,0
42025,0.3673937675131128,-0.4227465523634575,-0.16641290976032025,1367,7
42027,0.6133476955710307,-0.5076806236925487,-0.1745587696871193,97,0
42028,0.8565588965515053,-0.8374559298283856,-0.4377666547571237,111,0
42029,0.4786597637544449,-0.4712731073317051,-0.21620656290761253,495,3
42031,1.0895877013268915,-0.7175347209544414,-0.3515852232759163,140,0
42035,0.3099514255894181,-0.6151803907272975,0.12799555321217213,21,0
42036,-0.8588427632734011,-0.6543691004471937,-0.5260748971740388,11,0
42038,0.4496421200487758,-0.36208263131921264,-0.2567518377927304,264,0
42039,1.888997023066075,-0.6195102551824947,-0.2963768487919182,42,0
42040,0.43375844547773035,-0.5629104502988423,-0.46838662917740653,28,0
42041,0.4664896895705007,-0.7746202037558196,-0.47559430550769966,252,2
42044,1.0209632813310556,-0.20780658256688866,0.011263169353963208,99,0
42045,0.41797459189112274,-0.5855906926832088,-0.32845014725387695,329,0
42047,0.4663330483292758,-0.87628725391071,,22,0
42048,-1.1526495217030155,-0.6179157654148665,-0.5779138248927111,102,0
42049,0.1636993361070815,-0.6097508781564945,-0.3949476765431916,58,0
42050,-0.6296344578801164,-0.8506242160127633,-0.42311177025079405,99,0
42051,-0.7550935181357588,-0.5608806831521203,-0.26833353893549633,122,0
42053,0.45584056899920833,-0.523900433397732,-0.05780879278803416,343,2
42054,-0.6891413518333436,-0.46625138093710594,-0.29516815593208523,11,0
42055,1.5415757632317546,-0.4826086466567399,-0.28250056249360567,69,1
42056,0.27044143935112774,-0.6544195009858256,-0.19788651898310988,26,0
42058,0.07257230448291761,-0.5911622431356107,-0.3369272318486796,375,0
42064,0.26309951688468475,-0.6467906921838115,-0.4104609545288165,279,0
42066,0.4100977888074446,-0.6197393485399125,-0.37437481381635684,2216,2
42069,-0.7569774080128109,-0.6018654847941723,0.07897261598584052,35,0
42071,-0.02885728503978298,-0.387085880347796,-0.27263869411782354,2911,13
42078,0.7589097952398138,-0.7349366523839008,-0.3402759928872656,203,0
42079,0.3323683305767921,-0.6356246819432657,-0.40665615375405445,17,0
42081,0.752671787100875,-0.6981580047840402,-0.2846495572716402,334,1
42082,1.5445112253012396,-0.5533068567558863,-0.29009316126568496,65,0
42083,1.1038005185039526,-0.642996906184972,-0.3169449943199354,43,0
42085,0.04551186649977486,-0.7418919267151065,-0.529442167204905,21,0
42086,0.14416461066550104,-0.36177106435312434,-0.1214783741486714,524,3
42087,0.040903518000870324,-0.6622040932708839,-0.1869400443741431,49,0
42088,0.3053767090893269,-0.6535581099619345,-0.393705244667383,92,0
42101,-0.9488118085634862,-0.34624311658734297,-0.5793294110984147,9963,46
42103,-0.08528561082273033,0.09078911762437981,0.5227491628035827,4222,31
42104,-0.23250880898841442,-0.026799920871050747,-0.034609407749190677,7106,66
42120,-0.08647088400963975,-0.7035233712147662,-0.6147628247639801,261,2
42122,-0.16482740136544735,0.052108995157951164,0.2086481908375257,650,5
42123,0.4099292953049076,-0.36125331336536004,-0.46097914168069537,70,0
42124,-1.7451218401936122,-0.67830477443021,,6,0
42127,0.3619594961662324,-0.5401752255086956,-0.4738237535270192,754,1
42129,0.13643954054506463,-0.6411549955913325,-0.6232137649838171,601,2
42130,1.0390742034500797,-0.5553457876369051,,12,0
42131,-0.1982846529725499,-0.5083495762962088,,5,0
42133,0.14505940188743818,-0.6220669370512778,-0.5712123187214495,84,0
42134,-0.19155004162471215,-0.4699077109214947,-0.3917205500223369,2291,10
42140,0.5495563020843349,-0.7311886850565449,-0.6600279442212544,85,0
42141,0.1975267502628563,-0.47041629817496233,-0.34290487968904565,4966,5
42154,-0.18575033671238583,-0.5961885513973583,-0.6434313254487042,45,0
42156,0.49362127026884783,-0.30184024205261656,-0.48858361951392226,22,0
42157,-0.46134881665947286,-0.6434688385012527,-0.8403691712102682,6,0
42159,-0.0038624585671036197,-0.18929125742037858,-0.32596233979348654,164,0
42160,0.15452622111898695,-0.5911668250027591,-0.5312785228819316,189,1
42163,-1.1061376525785918,-0.6658970781924596,,14,0
42164,-0.13240644284636072,-0.5878449713202004,-0.45878714087352407,2156,0
42166,0.565527697818945,-0.6480736149853513,-0.5870142126999939,164,0
42167,0.35068706690052587,-0.6886552123183481,-0.5241712276589219,391,0
42170,0.1537405946373919,-0.19347450212682837,-0.3135089493955906,207,0
42171,0.055662129117999025,-0.3562315869707609,-0.3052338222681248,735,0
42202,0.045099513736371694,-0.5696916136784105,-0.2393067412302412,232,0
42204,0.3129227587359384,-0.4530739310184316,-0.07628744650969871,36,0
42206,-0.435600372262013,-0.4480796958267226,-0.36690799318675565,752,1
42207,0.22202952436121295,-0.629054284452522,-0.5117040044804558,66,0
42210,0.20221819663645704,-0.5789240759823495,-0.5104130801934934,307,0
42211,0.4787988742789805,-0.4249000299231852,-0.3392949333404667,1211,4
42214,0.3828569445998031,-0.6261585444147605,-0.5179095705801527,69,2
42215,0.10103647417239359,-0.34756269432606973,-0.34238327653423645,75,0
42217,0.30613619807089093,-0.513591232313929,-0.37151373676967775,354,6
42220,0.012377455782709462,-0.6100899363254729,-0.34660762772066855,554,0
42223,-3.8276804160633695,,-0.794584239023022,3349,30
42232,-0.7108920547659414,-0.47389851720771353,-0.14137946088641498,48,3
42234,-0.3145081630007995,-0.6598031948851449,-0.4110328189216201,157,0
42236,-0.36185731826950784,-0.355475578891282,-0.1991786451495004,70,0
42240,-0.011466369015185222,-0.5561201231849775,-0.339582731800126,6924,24
42254,-1.3839890562847517,-0.660137671186975,-0.6413463093362973,17,0
42256,0.1999162992164818,-0.5384295341251716,-0.3926258855202295,425,1
42259,0.12137831133283346,-0.5984611575029433,-0.5868147677177921,69,0
42261,0.05761893310061911,-0.5547822179776573,-0.4730649893974642,610,0
42262,-2.725438409404677,-0.5568623856630113,-0.7481156961262379,2075,18
42265,-0.20644893498857222,-0.4351405029997628,0.37867160224236246,58,0
42266,0.11916660478680086,-0.36404825232585775,-0.28621004615500734,256,1
42273,1.2791426819461589,-0.5499987486747727,-0.38741118543954556,22,0
42274,0.058234429042050694,-0.1742581513066197,-0.2559892211205199,153,0
42275,0.7085600468124666,-0.5841611501329215,-0.599027920653576,41,0
42276,0.1618842512593351,-0.5540445373667718,-0.3576933757839856,2068,3
42280,-0.26767602637896687,-0.5127710780943732,-0.5971579641386661,30,0
42285,0.22575841369097424,-0.6604400744187665,-0.5182399595529447,23,0
42286,0.21398512020190352,-0.35065087278406226,-0.05160775784986535,113,1
