driver_id,avg_distance,avg_duration,avg_prime_time,avg_trip_revenue,onboarding_cohort,total_week_day_rides,total_week_end_rides,weighted_weekday_rides,weighted_weekend,early_morning_prop,mid_day_prop,early_evening_prop,party_time_prop,late_night_prop,observed_churn
e1d2df8059744cac678fbdc113e9e697,4.041925813625783,11.745597484276729,0.18867924528301888,13.105269729309134,0,53.0,,10.6,,0.0,0.0,0.0,1.0,0.0,True
e246b5012a29db02ad24ce4b7e332b9b,2.213179200137861,12.338888888888887,0.13333333333333333,10.025210755272544,0,25.0,5.0,5.0,2.5,0.0,0.0,0.0,1.0,0.0,True
e33e7bd3f983ccbc3014e3689b1062f7,3.496611041517538,12.045833333333333,0.13636363636363635,11.502873779739957,3,40.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,True
e35d490b495edf857a448653e036bd44,3.304835788407465,14.281862745098035,0.16911764705882354,12.343189848490695,0,19.0,15.0,3.8,7.5,0.0,0.0,0.0,1.0,0.0,True
e4f3a9d5cf57b9b518136afd9757f76d,2.2369362920544025,10.958854166666667,0.0234375,8.915303154965624,0,32.0,,6.4,,0.0,0.0,0.0,1.0,0.0,True
e610084768b3d8313be3a7dd22e5e5e7,4.681189630336613,13.070740740740739,0.005555555555555556,12.046703368384192,1,37.0,8.0,7.4,4.0,0.0,0.0,0.0,1.0,0.0,True
e72a4e847306ddfd0540d630c79b33e4,3.331460934807391,12.939999999999996,0.35833333333333334,13.490664375298257,5,23.0,7.0,4.6,3.5,0.0,0.0,0.0,1.0,0.0,True
ea1f8d9a6f34043a8e8a3f78dbda7f9a,2.9756713219043234,14.424891774891782,0.17965367965367965,11.849487666282158,1,164.0,67.0,32.8,33.5,0.0,0.0,0.0,1.0,0.0,True
ed0c7d2a0d5f60d527c0c3643495ddca,7.0549949501806,14.111494252873564,0.05172413793103448,15.791996587000884,4,28.0,30.0,5.6,15.0,0.0,0.0,0.0,1.0,0.0,True
ed1aeb39f5da7d42d10a92653319b951,3.2106729653369763,13.084393939393939,0.18636363636363637,12.18996027640624,1,160.0,60.0,32.0,30.0,0.0,0.0,0.0,1.0,0.0,True
edca8abe7dd3a699bde27f9241e73dda,4.340116681542752,14.66111111111111,0.1388888888888889,12.918886604912496,4,25.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,True
f06398053a230bf914041eb897dc8d62,4.117535226927803,15.382312925170062,0.14795918367346939,13.128756431470824,1,34.0,15.0,6.8,7.5,0.0,0.0,0.0,1.0,0.0,True
f129b4923a3e5d5f676a592a8e4b7efd,3.4722084139735045,12.915185185185184,0.2222222222222222,12.426695731152288,2,38.0,7.0,7.6,3.5,0.0,0.0,0.0,1.0,0.0,True
f1a2419d56c2a09edf4030caeebeb5b6,4.497601196512368,16.847916666666666,0.0390625,12.87536784817292,5,32.0,,6.4,,0.0,0.0,0.0,1.0,0.0,True
f1b4411717c78f67380366c2a16a4d1e,4.915243150731434,13.428048780487805,0.024390243902439025,12.53826132859709,0,41.0,,8.2,,0.0,0.0,0.0,1.0,0.0,True
f395649fb47860aebc4817c7a6ea90e6,3.137369252924623,14.535106382978725,0.22872340425531915,12.889371178117665,2,42.0,5.0,8.4,2.5,0.0,0.0,0.0,1.0,0.0,True
f467b8de5a37d9a818c0cbb557089c55,9.310775930634062,21.659195402298852,0.1896551724137931,22.873741184156934,5,24.0,5.0,4.8,2.5,0.0,0.0,0.0,1.0,0.0,True
f54b6feed73d306d44d8fba250bafea8,3.5044793007890522,13.310259433962267,0.18278301886792453,12.297878320132824,0,272.0,152.0,54.4,76.0,0.0,0.0,0.0,1.0,0.0,True
f696de645de36b56677457d2d3136524,4.663283664777011,15.448850574712647,0.21551724137931033,14.609569859948934,3,19.0,10.0,3.8,5.0,0.0,0.0,0.0,1.0,0.0,True
f758703e18f588f2370783f8b779e664,4.304138027467975,13.34408602150538,0.12903225806451613,12.61183286301547,0,31.0,,6.2,,0.0,0.0,0.0,1.0,0.0,True
f91254f1c1b3112ef3464e477d23c9e8,4.4239486228014595,12.670114942528738,0.35344827586206895,14.997402922792956,4,23.0,6.0,4.6,3.0,0.0,0.0,0.0,1.0,0.0,True
fac81ea6cbd540c89c7eee17e851a233,3.209257933667382,11.084666666666669,0.09,10.844556668008828,4,42.0,8.0,8.4,4.0,0.0,0.0,0.0,1.0,0.0,True
faebff3d5429ff2036c125a91df765c8,4.961985546077573,11.933333333333332,0.015625,12.308091000380692,0,35.0,13.0,7.0,6.5,0.0,0.0,0.0,1.0,0.0,True
fb83fc6555a4f700fd92630d9fcb9cea,6.7998140857392855,16.453,0.175,17.30006693316035,4,43.0,7.0,8.6,3.5,0.0,0.0,0.0,1.0,0.0,True
fb903879c556260ae2604ae0c45cb92a,5.509037085804225,15.86636085626911,0.21444954128440366,16.146757471982884,5,176.0,42.0,35.2,21.0,0.0,0.0,0.0,1.0,0.0,True
fba8372d56b91b1bff7b71d970b5af58,5.7905132220602775,16.435542168674697,0.0963855421686747,15.028824332225108,0,72.0,11.0,14.4,5.5,0.0,0.0,0.0,1.0,0.0,True
fbe0433e5b1a3db9dc9d6ed21efc6148,6.652891300849552,16.042248062015503,0.25,17.542456929034437,5,1.0,42.0,0.2,21.0,0.0,0.0,0.0,1.0,0.0,True
fd831ca1d79ae5c6fc3a679a22e5b8cf,2.484274730311821,11.069298245614036,0.21052631578947367,10.46686262280911,5,2.0,17.0,0.4,8.5,0.0,0.0,0.0,1.0,0.0,True
fdbee494c73577d5b1266d1fec5c6c9a,5.0434980987628,12.36524822695035,0.0851063829787234,13.78025177574666,6,35.0,12.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,True
fde60697758e68d617f471e49f65db75,4.522261865704286,11.408333333333335,0.1796875,13.787743746131968,4,28.0,4.0,5.6,2.0,0.0,0.0,0.0,1.0,0.0,True
fed19d671569afe8a2f9fa0953dd25ca,4.752058583930453,14.430808080808081,0.2196969696969697,14.049351502076357,0,13.0,20.0,2.6,10.0,0.0,0.0,0.0,1.0,0.0,True
ff714a67ba8c6a108261cd81e3b77f3a,3.631837747964263,15.205910652920966,0.17783505154639176,12.96363445892996,0,445.0,40.0,89.0,20.0,0.0,0.0,0.0,1.0,0.0,True
fff482c704d36a1afe8b8978d5486283,3.0960973628296458,13.187142857142856,0.05,10.876031307095134,1,35.0,,7.0,,0.0,0.0,0.0,1.0,0.0,True
